course name,instructor,course description,course dates,seats left,Schedule,delivery,repeatable,Gened type,Waitlist,meeting times,location,meeting days,final exam time,final exam date,final exam location
"""EMAD 5382-100 -Quant. Methods & Models A&D"",",Laku Chidambaram,"Prerequisite: Graduate standing and departmental permission, or admission into the Executive Master of Business Administration in Aerospace & Defense program. This course focuses on understanding and applying quantitative methods and models in the context of Aerospace & Defense (A&D). The course content is organized around three modules: summarizing quantitative data, relating and comparing data, and predicting outcomes based on sample data. The topics covered in these modules include descriptive statistics, associative statistics, regression, multiple regression, and inferential statistics. (Irreg.)",May 12 - Jul 3,36 out of 36,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,No Wait List,7:00 pm - 9:00 pm,Video Conference,"R""",,,
"""EMAD 5402-200 -A&D Marketing Fundamentals"",",Terry Adler,"Prerequisite: Graduate standing and departmental permission, or admission into the Executive Master of Business Administration in Aerospace & Defense program. The traditional role of marketing management is enlarged to include the development, implementation, and control of marketing strategies in the aerospace/defense organization. Emphasis is on the strategic marketing process in the dynamic aerospace/defense business environment. Strategic marketing decisions, analysis, and issues are integrated with the goal of achieving customer satisfaction to gain a sustainable competitive advantage within the aviation industry. (Irreg.)",Jun 30 - Aug 15,36 out of 36,Lecture,Blended In-Person Asynchronous,Not Repeatable,None,No Wait List,Times not - Online Days,not available Aug 9 7:30 am - 5:30 pm HSC - 865 Research Parkway 360 S Aug 10 7:30 am - 5:30 pm HSC - 865 Research Parkway 360 U Aug 11 7:30 am - 5:30 pm HSC - 865 Research Parkway 360 M Aug 12 7:30 am - 12:25 pm HSC - 865 Research Parkway 360,"T""",,,
"""EMAD 5412-100 -Innovation and ENT in A&D"",",Shad Satterthwaite,"Prerequisite: Graduate standing and departmental permission, or admission into the Executive Master of Business Administration in Aerospace & Defense program. This course introduces skills and techniques that enable the development of innovative and entrepreneurial strategies in aerospace and defense. We also evaluate approaches to developing an innovative, entrepreneurial culture in environments where science- and technology-related activities are critical for effective operations. The course will analyze the challenges posed by complex organizations and highlight methods to deal with them. (Irreg.)",May 12 - Jun 6,36 out of 36,Lecture,Blended In-Person Asynchronous,Not Repeatable,None,No Wait List,Times not - Online Days,not available May 15 12:30 pm - 5:30 pm HSC - 865 Research Parkway 360 R May 16 7:30 am - 5:30 pm HSC - 865 Research Parkway 360 F May 17 7:30 am - 5:30 pm HSC - 865 Research Parkway 360 S May 18 7:30 am - 5:30 pm HSC - 865 Research Parkway 360,"U""",,,
"""EMAD 5412-300 -Innovation and ENT in A&D"",",Terry Adler and Shad Satterthwaite,"Prerequisite: Graduate standing and departmental permission, or admission into the Executive Master of Business Administration in Aerospace & Defense program. This course introduces skills and techniques that enable the development of innovative and entrepreneurial strategies in aerospace and defense. We also evaluate approaches to developing an innovative, entrepreneurial culture in environments where science- and technology-related activities are critical for effective operations. The course will analyze the challenges posed by complex organizations and highlight methods to deal with them. (Irreg.)",Jul 7 - Aug 1,36 out of 36,Lecture,Blended In-Person Asynchronous,Not Repeatable,None,No Wait List,Times not - Online Days,not available Jul 23 12:30 pm - 5:30 pm HSC - 865 Research Parkway 360 W Jul 24 7:30 am - 5:30 pm HSC - 865 Research Parkway 360 R Jul 25 7:30 am - 5:30 pm HSC - 865 Research Parkway 360 F Jul 26 7:30 am - 5:30 pm HSC - 865 Research Parkway 360,"S""",,,
"""EMAD 5442-200 -Mergers & Acquisitions in A&D"",",Lubomir Litov,"Prerequisite: Graduate standing and departmental permission, or admission into the Executive Master of Business Administration in Aerospace & Defense program. This course studies the design and valuation of deals to acquire or divest corporate assets. We study M&A transactions, applying them to the aerospace and defense industry through case-based methods. We explore how the legal system, accounting rules, and tax incentives affect outcomes of M&A transactions. We analyze types of M&A transactions, their motivations, and their effects on corporate value. (Irreg.)",Jun 9 - Aug 1,36 out of 36,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,No Wait List,7:00 pm - 9:00 pm,Video Conference,"T""",,,
"""EMAD 5452-200 -Managing A&D Govt Contracts"",",Phil G. Busey,"Prerequisite: Graduate standing and departmental permission, or admission into the Executive Master of Business Administration in Aerospace & Defense program. This course introduces the procurement and contracting processes used in the aerospace and defense (A&D) industry. Students will gain an understanding of best practices from both government and industry perspectives, including subcontracting. The course will navigate the highly complex federal acquisition process including governance and operational roles. The course emphasizes government contracting but also discusses private sector contracting in A&D. (Irreg.)",Jun 30 - Aug 15,40 out of 40,Lecture,Blended In-Person Asynchronous,Not Repeatable,None,No Wait List,Times not - Online Days,not available Aug 12 12:30 pm - 5:30 pm HSC - 865 Research Parkway 360 T Aug 13 7:30 am - 5:30 pm HSC - 865 Research Parkway 360 W Aug 14 7:30 am - 5:30 pm HSC - 865 Research Parkway 360 R Aug 15 7:30 am - 5:30 pm HSC - 865 Research Parkway 360,"F""",,,
"""EMAD 5482-200 -Data Analytics for A&D"",",Kevin Kelly,"Prerequisite: Graduate standing and departmental permission, or admission to the Executive Master of Business Administration in Aerospace & Defense program. Data analytics is becoming increasingly important for every industry, and it is especially important in the aerospace and defense (A&D) industry. The objective of this course is to provide a basic understanding of data analytics in A&D. (Irreg.)",Jun 9 - Aug 1,36 out of 36,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,No Wait List,7:00 pm - 9:00 pm,Video Conference R Jun 20 7:00 pm - 9:00 pm Video Conference,"F""",,,
"""EMBA 5012-200 -Energy Policy and Regulations"",",C. Kyle Simpson,"Prerequisite: graduate standing, EMBA students only. Examines U.S. and global energy policy and regulatory development emphasizing: resource access, business-government relations, environmental protection, social responsibility, and sustainability. Topics explored from the perspectives of government, business, citizens and civil society stakeholder groups, emphasizing unique positions of entities in the various major energy-producing regions and energy users in the U.S. and worldwide. (Irreg.)",Jun 30 - Aug 15,15 out of 15,Lecture,Blended In-Person Asynchronous,Not Repeatable,None,No Wait List,Times not - Online Days,not available Aug 4 7:30 am - 12:30 pm Michael F. Price Hall 2010 M Aug 5 1:30 pm - 5:30 pm Michael F. Price Hall 2010 T Aug 7 7:30 am - 12:30 pm Michael F. Price Hall 2010 R Aug 8 1:30 pm - 5:30 pm Michael F. Price Hall 2010 F Aug 10 7:30 am - 12:30 pm Michael F. Price Hall 2010 U Aug 11 1:30 pm - 5:30 pm Michael F. Price Hall 2010,"M""",,,
"""EMBA 5042-025 -Energy Economics"",",Dipankar Ghosh,"Prerequisite: graduate standing, EMBA students only. Economic concepts and analysis used in managerial decision-making in energy companies with emphasis on demand, supply, market equilibrium, elasticities, perfect competition, external effects and public goods, market power and monopoly, natural monopolies, economic regulation, market dominance, merger clearance, cartels, collusion and antitrust, oligopolistic markets, GDP, unemployment, inflation, monetary and fiscal policies, and the interrelations among different sectors of the economy. (Irreg.)",May 12 - Jun 6,20 out of 20,Study Abroad,Traditional In-Person,Not Repeatable,None,No Wait List,Times not available,Location not available,Days not available,,,
"""EMBA 5042-026 -Energy Economics"",",Dipankar Ghosh,"Prerequisite: graduate standing, EMBA students only. Economic concepts and analysis used in managerial decision-making in energy companies with emphasis on demand, supply, market equilibrium, elasticities, perfect competition, external effects and public goods, market power and monopoly, natural monopolies, economic regulation, market dominance, merger clearance, cartels, collusion and antitrust, oligopolistic markets, GDP, unemployment, inflation, monetary and fiscal policies, and the interrelations among different sectors of the economy. (Irreg.)",Jul 7 - Aug 1,20 out of 20,Study Abroad,Traditional In-Person,Not Repeatable,None,No Wait List,Times not available,Location not available,Days not available,,,
"""EMBA 5082-025 -Strategic Management"",",Kimberly Colburn,"Prerequisites: graduate standing, EMBA students only. Examines management decisions and actions to improve an organization's competitiveness in global business environments. Uses a variety of pedagogies to integrate strategies, and students will develop skills to formulate, implement, and evaluate organizational strategies that play across the energy industry in rapidly changing environments. (Irreg.)",May 12 - Jun 6,20 out of 20,Study Abroad,Traditional In-Person,Not Repeatable,None,No Wait List,Times not available,Location not available,Days not available,,,
