course name,instructor,course description,course dates,seats left,Schedule,delivery,repeatable,Gened type,Waitlist,meeting times,location,meeting days,final exam time,final exam date,final exam location
"""DES 4993-001 -Design Imaging"",",Karen Hayes-Thumann,Prerequisite: majors only; junior standing. May be repeated with change of subject matter; maximum credit nine hours. Special topics course in visual communication for content not currently offered in regularly scheduled courses. (Irreg.),Aug 19 - Dec 6,6 out of 15,Performance Based Activity,Traditional In-Person,"Times: 2, Max Hours: 9",None,0 Waiting,1:30 pm - 4:20 pm,Fred Jones Art Ctr 102,"TR""",,,
"""DES 5093-001 -Graduate Studio Visual Comm I"",",Karen Hayes-Thumann,Prerequisite: graduate standing in Art. Individual problems in visual communications area. (Irreg.),Aug 19 - Dec 13,1 out of 1,Performance Based Activity,Traditional In-Person,Not Repeatable,None,No Wait List,Times not available,Location not available,Days not available,,,
"""DES 5990-001 -Independent Study"",",Karen Hayes-Thumann,1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Aug 19 - Dec 13,1 out of 1,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""DMAT 0123-014 -Intm. Algebra (Rose St. at OU)"",",Christine Tinsley,"Corequisite course: UNIV 1002, section 38 (CRN 50051). By enrolling in DMAT 0113 or 0123, students grant permission to the University of Oklahoma and its partner consortium institution, Rose State College, the authority to provide and exchange final transcripts, enrollment and any other academic or financial information that may be required. Testing will take place at the OU Testing Center, located at 300 Kellogg Drive, Room 140. This course/section has been selected for the Inclusive Access (IA) program which provides lower cost digital course materials and easier access to course content, including direct delivery through Canvas on or before the first day of class. Your OU Student Bursar account will be directly charged for these digital materials at a significant discount. You will be given the opportunity to opt-out of this program; however, these IA course materials are required, necessary for maximum success in this course, and not available anywhere for a lower price. Your instructor may require other items not available through IA which must be purchased separately. Check the Soonerbooks.com portal to determine if other materials have been adopted. Check here to view the savings for your course material: https://link.ou.edu/ia-savings  Prerequisite: 0113 at OU, or satisfactory score on the placement test, or satisfactory score on the ACT/SAT. Properties of real numbers, equations and inequalities, algebra of rational expressions, exponents and radicals, introduction to quadratic equations, functions and graphs, systems of linear equations. Not acceptable for degree credit at the University of Oklahoma. (F, Sp, Su)",Aug 19 - Dec 6,6 out of 28,Lecture,Traditional In-Person,Not Repeatable,None,No Wait List,10:00 am - 10:50 am,Physical Science Ctr 314,MWF,7:30 pm - 9:30 pm,Dec 11,"Location not available W"","
"""DMAT 0123-016 -Intm. Algebra (Rose St. at OU)"",",Randall Boothe,"By enrolling in DMAT 0113 or 0123, students grant permission to the University of Oklahoma and its partner consortium institution, Rose State College, the authority to provide and exchange final transcripts, enrollment and any other academic or financial information that may be required. Testing will take place at the OU Testing Center, located at 300 Kellogg Drive, Room 140. This course/section has been selected for the Inclusive Access (IA) program which provides lower cost digital course materials and easier access to course content, including direct delivery through Canvas on or before the first day of class. Your OU Student Bursar account will be directly charged for these digital materials at a significant discount. You will be given the opportunity to opt-out of this program; however, these IA course materials are required, necessary for maximum success in this course, and not available anywhere for a lower price. Your instructor may require other items not available through IA which must be purchased separately. Check the Soonerbooks.com portal to determine if other materials have been adopted. Check here to view the savings for your course material: https://link.ou.edu/ia-savings  Prerequisite: 0113 at OU, or satisfactory score on the placement test, or satisfactory score on the ACT/SAT. Properties of real numbers, equations and inequalities, algebra of rational expressions, exponents and radicals, introduction to quadratic equations, functions and graphs, systems of linear equations. Not acceptable for degree credit at the University of Oklahoma. (F, Sp, Su)",Aug 19 - Dec 6,2 out of 28,Lecture,Traditional In-Person,Not Repeatable,None,No Wait List,11:00 am - 11:50 am,White,F,7:30 pm - 9:30 pm,Dec 11,"Location not available W"","
"""DMAT 0123-017 -Intm. Algebra (Rose St. at OU)"",",Jacquelyn Elder,"By enrolling in DMAT 0113 or 0123, students grant permission to the University of Oklahoma and its partner consortium institution, Rose State College, the authority to provide and exchange final transcripts, enrollment and any other academic or financial information that may be required. Testing will take place at the OU Testing Center, located at 300 Kellogg Drive, Room 140. This course/section has been selected for the Inclusive Access (IA) program which provides lower cost digital course materials and easier access to course content, including direct delivery through Canvas on or before the first day of class. Your OU Student Bursar account will be directly charged for these digital materials at a significant discount. You will be given the opportunity to opt-out of this program; however, these IA course materials are required, necessary for maximum success in this course, and not available anywhere for a lower price. Your instructor may require other items not available through IA which must be purchased separately. Check the Soonerbooks.com portal to determine if other materials have been adopted. Check here to view the savings for your course material: https://link.ou.edu/ia-savings  Prerequisite: 0113 at OU, or satisfactory score on the placement test, or satisfactory score on the ACT/SAT. Properties of real numbers, equations and inequalities, algebra of rational expressions, exponents and radicals, introduction to quadratic equations, functions and graphs, systems of linear equations. Not acceptable for degree credit at the University of Oklahoma. (F, Sp, Su)",Aug 19 - Dec 6,1 out of 28,Lecture,Traditional In-Person,Not Repeatable,None,No Wait List,3:00 pm - 4:15 pm,White,F,7:30 pm - 9:30 pm,Dec 11,"Location not available W"","
"""DMAT 0123-019 -Intm. Algebra (Rose St. at OU)"",",Cathryn Cahill,"By enrolling in DMAT 0113 or 0123, students grant permission to the University of Oklahoma and its partner consortium institution, Rose State College, the authority to provide and exchange final transcripts, enrollment and any other academic or financial information that may be required. Testing will take place at the OU Testing Center, located at 300 Kellogg Drive, Room 140. This course/section has been selected for the Inclusive Access (IA) program which provides lower cost digital course materials and easier access to course content, including direct delivery through Canvas on or before the first day of class. Your OU Student Bursar account will be directly charged for these digital materials at a significant discount. You will be given the opportunity to opt-out of this program; however, these IA course materials are required, necessary for maximum success in this course, and not available anywhere for a lower price. Your instructor may require other items not available through IA which must be purchased separately. Check the Soonerbooks.com portal to determine if other materials have been adopted. Check here to view the savings for your course material: https://link.ou.edu/ia-savings  Prerequisite: 0113 at OU, or satisfactory score on the placement test, or satisfactory score on the ACT/SAT. Properties of real numbers, equations and inequalities, algebra of rational expressions, exponents and radicals, introduction to quadratic equations, functions and graphs, systems of linear equations. Not acceptable for degree credit at the University of Oklahoma. (F, Sp, Su)",Aug 19 - Dec 6,1 out of 28,Lecture,Traditional In-Person,Not Repeatable,None,No Wait List,1:30 pm - 2:45 pm,White,F,7:30 pm - 9:30 pm,Dec 11,"Location not available W"","
"""DMAT 0123-020 -Intm. Algebra (Rose St. at OU)"",",Jacquelyn Elder,"By enrolling in DMAT 0113 or 0123, students grant permission to the University of Oklahoma and its partner consortium institution, Rose State College, the authority to provide and exchange final transcripts, enrollment and any other academic or financial information that may be required. Testing will take place at the OU Testing Center, located at 300 Kellogg Drive, Room 140. This course/section has been selected for the Inclusive Access (IA) program which provides lower cost digital course materials and easier access to course content, including direct delivery through Canvas on or before the first day of class. Your OU Student Bursar account will be directly charged for these digital materials at a significant discount. You will be given the opportunity to opt-out of this program; however, these IA course materials are required, necessary for maximum success in this course, and not available anywhere for a lower price. Your instructor may require other items not available through IA which must be purchased separately. Check the Soonerbooks.com portal to determine if other materials have been adopted. Check here to view the savings for your course material: https://link.ou.edu/ia-savings  Prerequisite: 0113 at OU, or satisfactory score on the placement test, or satisfactory score on the ACT/SAT. Properties of real numbers, equations and inequalities, algebra of rational expressions, exponents and radicals, introduction to quadratic equations, functions and graphs, systems of linear equations. Not acceptable for degree credit at the University of Oklahoma. (F, Sp, Su)",Aug 19 - Dec 6,2 out of 28,Lecture,Traditional In-Person,Not Repeatable,None,No Wait List,12:00 pm - 1:15 pm,White,F,7:30 pm - 9:30 pm,Dec 11,"Location not available W"","
"""DMAT 0123-021 -Intm. Algebra (Rose St. at OU)"",",Heather Dooley,"By enrolling in DMAT 0113 or 0123, students grant permission to the University of Oklahoma and its partner consortium institution, Rose State College, the authority to provide and exchange final transcripts, enrollment and any other academic or financial information that may be required. Testing will take place at the OU Testing Center, located at 300 Kellogg Drive, Room 140. This course/section has been selected for the Inclusive Access (IA) program which provides lower cost digital course materials and easier access to course content, including direct delivery through Canvas on or before the first day of class. Your OU Student Bursar account will be directly charged for these digital materials at a significant discount. You will be given the opportunity to opt-out of this program; however, these IA course materials are required, necessary for maximum success in this course, and not available anywhere for a lower price. Your instructor may require other items not available through IA which must be purchased separately. Check the Soonerbooks.com portal to determine if other materials have been adopted. Check here to view the savings for your course material: https://link.ou.edu/ia-savings  Prerequisite: 0113 at OU, or satisfactory score on the placement test, or satisfactory score on the ACT/SAT. Properties of real numbers, equations and inequalities, algebra of rational expressions, exponents and radicals, introduction to quadratic equations, functions and graphs, systems of linear equations. Not acceptable for degree credit at the University of Oklahoma. (F, Sp, Su)",Aug 19 - Dec 6,5 out of 28,Lecture,Traditional In-Person,Not Repeatable,None,No Wait List,3:00 pm - 4:15 pm,Physical Science Ctr 313,TR,7:30 pm - 9:30 pm,Dec 11,"Location not available W"","
"""DMAT 0123-022 -Intm. Algebra (Rose St. at OU)"",",Lisa Buckelew,"By enrolling in DMAT 0113 or 0123, students grant permission to the University of Oklahoma and its partner consortium institution, Rose State College, the authority to provide and exchange final transcripts, enrollment and any other academic or financial information that may be required. Testing will take place at the OU Testing Center, located at 300 Kellogg Drive, Room 140. This course/section has been selected for the Inclusive Access (IA) program which provides lower cost digital course materials and easier access to course content, including direct delivery through Canvas on or before the first day of class. Your OU Student Bursar account will be directly charged for these digital materials at a significant discount. You will be given the opportunity to opt-out of this program; however, these IA course materials are required, necessary for maximum success in this course, and not available anywhere for a lower price. Your instructor may require other items not available through IA which must be purchased separately. Check the Soonerbooks.com portal to determine if other materials have been adopted. Check here to view the savings for your course material: https://link.ou.edu/ia-savings  Prerequisite: 0113 at OU, or satisfactory score on the placement test, or satisfactory score on the ACT/SAT. Properties of real numbers, equations and inequalities, algebra of rational expressions, exponents and radicals, introduction to quadratic equations, functions and graphs, systems of linear equations. Not acceptable for degree credit at the University of Oklahoma. (F, Sp, Su)",Aug 19 - Dec 6,8 out of 28,Lecture,Traditional In-Person,Not Repeatable,None,No Wait List,5:00 pm - 6:20 pm,White,F,7:30 pm - 9:30 pm,Dec 11,"Location not available W"","
