course name,instructor,course description,course dates,seats left,Schedule,delivery,repeatable,Gened type,Waitlist,meeting times,location,meeting days,final exam time,final exam date,final exam location
"""CH E 6980-023 -Research Doctoral Dissertation"",",Reza Foudazi,"2 to 16 hours. Prerequisite: Chemical Engineering Graduate standing or permission of instructor; CH E 5971. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CH E 6980-024 -Research Doctoral Dissertation"",",Steven Crossley,"2 to 16 hours. Prerequisite: Chemical Engineering Graduate standing or permission of instructor; CH E 5971. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,9 out of 10,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CH E 6980-025 -Research Doctoral Dissertation"",",Liangliang Huang,"2 to 16 hours. Prerequisite: Chemical Engineering Graduate standing or permission of instructor; CH E 5971. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CH E 6980-026 -Research Doctoral Dissertation"",",Bin Wang,"2 to 16 hours. Prerequisite: Chemical Engineering Graduate standing or permission of instructor; CH E 5971. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CH E 6980-027 -Research Doctoral Dissertation"",",Keisha Walters,"2 to 16 hours. Prerequisite: Chemical Engineering Graduate standing or permission of instructor; CH E 5971. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CH E 6990-001 -Special Chem Engr Problems"",",Brian Grady,"1 to 2 Hours. Prerequisite: permission. May be repeated; maximum credit four hours. Special research problems are pursued by the students either as individuals or as a group under staff direction. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 4,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CH E 6990-002 -Special Chem Engr Problems"",",Edgar O'Rear,"1 to 2 Hours. Prerequisite: permission. May be repeated; maximum credit four hours. Special research problems are pursued by the students either as individuals or as a group under staff direction. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 4,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CH E 6990-003 -Special Chem Engr Problems"",",Lance Lobban,"1 to 2 Hours. Prerequisite: permission. May be repeated; maximum credit four hours. Special research problems are pursued by the students either as individuals or as a group under staff direction. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 4,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CH E 6990-006 -Special Chem Engr Problems"",",Dimitrios Papavassiliou,"1 to 2 Hours. Prerequisite: permission. May be repeated; maximum credit four hours. Special research problems are pursued by the students either as individuals or as a group under staff direction. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 4,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CH E 6990-007 -Special Chem Engr Problems"",",Daniel Resasco,"1 to 2 Hours. Prerequisite: permission. May be repeated; maximum credit four hours. Special research problems are pursued by the students either as individuals or as a group under staff direction. (F, Sp, Su)",Jan 13 - May 9,10 out of 10,Independent Study,Traditional In-Person,Max Hours: 4,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CH E 6990-010 -Special Chem Engr Problems"",",Roger Harrison,"1 to 2 Hours. Prerequisite: permission. May be repeated; maximum credit four hours. Special research problems are pursued by the students either as individuals or as a group under staff direction. (F, Sp, Su)",Jan 13 - May 9,10 out of 10,Independent Study,Traditional In-Person,Max Hours: 4,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CH E 6990-012 -Special Chem Engr Problems"",",Matthias Nollert,"1 to 2 Hours. Prerequisite: permission. May be repeated; maximum credit four hours. Special research problems are pursued by the students either as individuals or as a group under staff direction. (F, Sp, Su)",Jan 13 - May 9,10 out of 10,Independent Study,Traditional In-Person,Max Hours: 4,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CH E 6990-015 -Special Chem Engr Problems"",",Michele Galizia,"1 to 2 Hours. Prerequisite: permission. May be repeated; maximum credit four hours. Special research problems are pursued by the students either as individuals or as a group under staff direction. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 4,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CH E 6990-018 -Special Chem Engr Problems"",",Vassilios Sikavitsas,"1 to 2 Hours. Prerequisite: permission. May be repeated; maximum credit four hours. Special research problems are pursued by the students either as individuals or as a group under staff direction. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 4,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CH E 6990-019 -Special Chem Engr Problems"",",Sepideh Razavi,"1 to 2 Hours. Prerequisite: permission. May be repeated; maximum credit four hours. Special research problems are pursued by the students either as individuals or as a group under staff direction. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 4,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CH E 6990-024 -Special Chem Engr Problems"",",Steven Crossley,"1 to 2 Hours. Prerequisite: permission. May be repeated; maximum credit four hours. Special research problems are pursued by the students either as individuals or as a group under staff direction. (F, Sp, Su)",Jan 13 - May 9,10 out of 10,Independent Study,Traditional In-Person,Max Hours: 4,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CH E 6990-025 -Special Chem Engr Problems"",",Liangliang Huang,"1 to 2 Hours. Prerequisite: permission. May be repeated; maximum credit four hours. Special research problems are pursued by the students either as individuals or as a group under staff direction. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 4,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CH E 6990-026 -Special Chem Engr Problems"",",Bin Wang,"1 to 2 Hours. Prerequisite: permission. May be repeated; maximum credit four hours. Special research problems are pursued by the students either as individuals or as a group under staff direction. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 4,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CHEM 6980-012 -Research Doctoral Dissertation"",",TBD,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,8 out of 8,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Stephenson Life,Sci Research 2060 Days not,"available""",,,
"""CHEM 6980-013 -Research Doctoral Dissertation"",",Zhibo Yang,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,7 out of 8,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Stephenson Life,Sci Research 3590 Days not,"available""",,,
"""CHEM 6980-014 -Research Doctoral Dissertation"",",Yitong Dong,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CHEM 6980-015 -Research Doctoral Dissertation"",",Shikha Chauhan,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,8 out of 8,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Stephenson Life,Sci Research 3310 Days not,"available""",,,
"""CHEM 6980-016 -Research Doctoral Dissertation"",",Donna Nelson,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,8 out of 8,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Stephenson Life,Sci Research 2210 Days not,"available""",,,
"""CHEM 6980-017 -Research Doctoral Dissertation"",",Kenneth Nicholas,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,8 out of 8,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Stephenson Life,Sci Research 2040 Days not,"available""",,,
"""CHEM 6980-018 -Research Doctoral Dissertation"",",George Richter-Addo,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,8 out of 8,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Stephenson Life,Sci Research 2570 Days not,"available""",,,
"""CHEM 6980-019 -Research Doctoral Dissertation"",",Rakhi Rajan,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,7 out of 8,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Stephenson Res,and Tech. Cntr 2107 Days not,"available""",,,
"""CHEM 6980-020 -Research Doctoral Dissertation"",",Susan Schroeder,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,8 out of 8,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Stephenson Life,Sci Research 1160 Days not,"available""",,,
"""CHEM 6980-021 -Research Doctoral Dissertation"",",Valentin Rybenkov,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,7 out of 8,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Stephenson Life,Sci Research 3640 Days not,"available""",,,
"""CHEM 6980-022 -Research Doctoral Dissertation"",",Indrajeet Sharma,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,8 out of 8,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Stephenson Life,Sci Research 2130 Days not,"available""",,,
"""CHEM 6980-023 -Research Doctoral Dissertation"",",Charles Rice,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,8 out of 8,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Stephenson Life,Sci Research 1640 Days not,"available""",,,
"""CHEM 6980-024 -Research Doctoral Dissertation"",",Idris O. Raji,"2 to 16 hours. Prerequisite: Graduate standing; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Stephenson Life,Sci Research 1190 Days not,"available""",,,
